Video_ID,Publish_Date,Video_Category,Audience_Geography,Views,Watch_Hours,Avg_View_Duration_sec,Likes,Comments,Shares,Adsense_Revenue_USD,Sponsor_Brand,Sponsor_Payout_USD,Agency_Fee_Percent,Total_Video_Revenue_USD,Agency_Earnings_USD
VID_23278,2025-08-16,Data Analytics,US,37188.0,3397.966329316894,477,3658,213,108,69.7771248884073,No Sponsor,1500.0,0.0,1569.7771248884073,0.0
VID_40102,2026-01-09,AI Tools,UK,52377.0,3700.0359976595496,181,3732,119,87,274.740866374848,DataCamp,1500.0,0.0,1774.7408663748479,0.0
VID_89720,2024-02-05,Tech Review,UK,44285.0,2538.123203409693,436,2865,465,128,399.7535391582912,No Sponsor,0.0,0.0,399.7535391582912,0.0
VID_16478,2024-01-21,Data Analytics,US,79773.0,2244.82171055294,140,3898,111,103,396.6720319094556,No Sponsor,5000.0,15.0,5396.672031909456,750.0
VID_73446,2025-12-27,Coding,India,53793.0,3642.164459222389,152,1484,410,42,473.411656952673,No Sponsor,2500.0,20.0,2973.411656952673,500.0
VID_12528,2024-04-28,AI Tools,US,48971.0,4168.32313567266,235,1640,84,196,431.2619398988579,No Sponsor,0.0,20.0,431.2619398988579,0.0
VID_50769,2025-09-16,AI Tools,Canada,51530.0,2808.006542725032,240,3346,460,188,285.7333351071981,TechNova,1500.0,20.0,1785.7333351071982,300.0
VID_21839,2024-08-01,  tech review  ,US,45639.0,1585.2360173526092,300,4309,281,158,247.03517715345933,DataCamp,5000.0,0.0,5247.03517715346,0.0
VID_99425,2025-06-29,Coding,Canada,35977.0,2461.267833971957,205,693,175,91,745.5400914360423,NordVPN,5000.0,15.0,5745.5400914360425,750.0
VID_27694,2025-11-28,AI Tools,Australia,47556.0,3145.5616920031985,437,694,140,197,528.1882406956012,No Sponsor,1500.0,15.0,2028.188240695601,225.0
VID_52011,2024-03-13,Personal Finance,US,41387.0,1274.2882287809375,130,706,90,46,770.3427441090646,No Sponsor,0.0,20.0,770.3427441090646,0.0
VID_36714,2026-01-05,Personal Finance,US,38612.0,1039.9780159050924,399,3472,467,153,499.8141258448052,DataCamp,0.0,0.0,499.8141258448052,0.0
VID_21185,2024-08-17,Coding,US,66089.0,2434.157749734597,222,1590,324,22,201.42465453402056,TechNova,2500.0,0.0,2701.4246545340206,0.0
VID_87967,2025-11-16,Personal Finance,US,49713.0,3124.057240480225,162,1391,347,42,352.4214681538059,NordVPN,0.0,15.0,352.4214681538059,0.0
VID_53079,2025-10-16,Data Analytics,India,60263.0,3766.180703788085,212,3180,181,146,187.81468241820963,NordVPN,2500.0,0.0,2687.8146824182095,0.0
VID_70247,2024-08-02,Tech Review,UK,61707.0,1188.7924179849251,276,2264,450,31,790.2896171411218,No Sponsor,0.0,15.0,790.2896171411218,0.0
VID_59832,2024-07-29,Tech Review,US,34302.0,1550.4097766704103,343,3132,103,118,500.6806162565503,No Sponsor,1500.0,15.0,2000.6806162565504,225.0
VID_25007,2024-08-01,Personal Finance,US,55040.0,3112.3062195247057,441,2809,227,45,413.4193972644256,TechNova,2500.0,20.0,2913.4193972644257,500.0
VID_29322,2024-03-20,Data Analytics,Canada,36894.0,2491.663034848888,140,734,368,65,750.0005865733946,No Sponsor,1500.0,15.0,2250.0005865733947,225.0
VID_88497,2024-12-25,Tech Review,Australia,51928.0,4385.931848239346,445,2631,64,196,686.6925343298449,TechNova,1500.0,15.0,2186.692534329845,225.0
VID_29470,2025-03-23,Coding,Australia,39059.0,1385.1692644105835,236,4567,302,154,468.9610034741447,No Sponsor,2500.0,20.0,2968.9610034741445,500.0
VID_70030,2025-07-04,AI Tools,US,73377.0,1762.7987219859072,470,4824,412,134,269.0207100739525,No Sponsor,1500.0,15.0,1769.0207100739526,225.0
VID_48726,2024-01-18,Coding,US,51635.0,3738.440769483349,356,2989,127,12,705.717262508656,No Sponsor,1500.0,15.0,2205.717262508656,225.0
VID_20683,2025-12-13,Coding,US,44958.0,4643.700100594358,322,1168,230,20,759.0376884112756,NordVPN,0.0,15.0,759.0376884112756,0.0
VID_97011,2025-07-01,AI Tools,US,69636.0,3720.125986628414,235,2479,430,18,523.4218852161475,No Sponsor,1500.0,0.0,2023.4218852161475,0.0
VID_72249,2025-03-15,AI Tools,US,49307.0,2535.378145473026,256,2075,163,89,611.3398090834842,DataCamp,1500.0,20.0,2111.3398090834844,300.0
VID_99833,2024-09-22,Data Analytics,US,57369.0,1267.324141771979,310,1199,345,146,130.3059595295475,No Sponsor,1500.0,0.0,1630.3059595295474,0.0
VID_46270,2024-09-26,AI Tools,US,60355.0,1281.079219303336,157,4977,299,104,595.676417349087,OpenClaw,2500.0,0.0,3095.676417349087,0.0
VID_53042,2025-04-29,Tech Review,UK,49329.0,2900.161639098701,445,2630,173,91,363.0209850512389,No Sponsor,0.0,20.0,363.0209850512389,0.0
VID_44111,2024-01-04,Tech Review,US,36908.0,3634.633864392845,260,4056,497,50,743.9779583719979,No Sponsor,2500.0,20.0,3243.977958371998,500.0
VID_63811,2024-09-04,Personal Finance,Canada,34843.0,4502.116896751721,476,4663,132,175,343.45060785643733,n8n,1500.0,0.0,1843.4506078564373,0.0
VID_70669,2024-07-06,AI Tools,US,82299.0,3238.1609757130072,353,2517,416,83,64.76370082310483,No Sponsor,5000.0,15.0,5064.763700823105,750.0
VID_22220,2024-05-16,Personal Finance,US,79198.0,4637.455668075299,441,2078,332,197,497.55768693388336,NordVPN,2500.0,15.0,2997.5576869338834,375.0
VID_27914,2024-09-20,Tech Review,India,34764.0,1078.604013151651,386,4453,194,77,261.37885623724435,No Sponsor,0.0,15.0,261.37885623724435,0.0
VID_62582,2024-10-17,Personal Finance,US,74919.0,1647.028517930128,130,959,269,37,387.8524957042216,TechNova,5000.0,20.0,5387.852495704222,1000.0
VID_69865,2025-12-16,Tech Review,UK,58325.0,1937.9881170464544,157,1583,313,131,702.8171065574961,No Sponsor,1500.0,20.0,2202.817106557496,300.0
VID_13425,2024-06-04,Personal Finance,US,49119.0,2533.4582339625044,322,4622,264,92,780.2095802007001,No Sponsor,2500.0,0.0,3280.2095802007,0.0
VID_36949,2024-07-30,Coding,India,48574.0,1524.4607487144772,129,4664,384,72,441.2118291044336,No Sponsor,1500.0,0.0,1941.2118291044335,0.0
VID_25582,2025-06-26,Tech Review,US,86884.0,2392.698065364998,398,3678,476,70,782.3431436624411,No Sponsor,1500.0,15.0,2282.343143662441,225.0
VID_45834,2025-11-27,Data Analytics,Australia,59956.0,2764.638531182836,480,4144,425,149,368.7558047806416,NordVPN,5000.0,15.0,5368.7558047806415,750.0
VID_99973,2025-10-16,AI Tools,India,53964.0,4319.1661044271,179,1027,171,173,441.0520462668745,No Sponsor,0.0,15.0,441.0520462668745,0.0
VID_57481,2024-04-05,Coding,US,48006.0,4434.686471573954,299,1100,391,68,719.8530464505469,NordVPN,2500.0,15.0,3219.853046450547,375.0
VID_40145,2024-03-26,AI Tools,UK,79872.0,2423.669534917891,309,901,340,199,692.8597949930586,OpenClaw,5000.0,0.0,5692.859794993059,0.0
VID_58276,2025-12-07,Coding,US,34353.0,3450.244967840954,401,4504,433,134,695.9324345583894,No Sponsor,1500.0,20.0,2195.9324345583896,300.0
VID_15596,2025-01-04,Coding,US,40539.0,2855.7500012363043,236,4390,291,67,698.2273979822527,n8n,1500.0,15.0,2198.2273979822526,225.0
VID_74870,2024-12-12,Coding,India,27818.0,4636.335567026679,419,1511,150,11,345.34513512811884,NordVPN,5000.0,20.0,5345.345135128119,1000.0
VID_92104,2024-10-06,Tech Review,US,42602.0,2341.393708486407,476,3689,460,104,449.822038294036,n8n,5000.0,15.0,5449.822038294036,750.0
VID_64747,2025-12-02,Data Analytics,Canada,42400.0,1494.0580071802806,198,3582,375,22,771.1967329822808,No Sponsor,0.0,20.0,771.1967329822808,0.0
VID_55489,2024-05-11,AI Tools,US,58459.0,2115.242996441869,362,4736,352,179,375.900054275853,DataCamp,2500.0,0.0,2875.900054275853,0.0
VID_75339,2025-01-24,Data Analytics,US,54328.0,2954.7959315869075,468,3674,103,70,763.4529225166148,No Sponsor,5000.0,15.0,5763.452922516615,750.0
VID_62411,2024-01-18,AI Tools,UK,51908.0,3303.618875524181,177,4306,68,188,472.10852232120914,No Sponsor,2500.0,0.0,2972.108522321209,0.0
VID_96589,2024-08-20,Personal Finance,US,48362.0,1226.1815815272112,342,4097,125,25,221.03529812509592,No Sponsor,5000.0,0.0,5221.035298125096,0.0
VID_85734,2025-08-07,AI Tools,US,29777.0,3532.212376906945,243,1498,287,32,86.26837305456752,No Sponsor,2500.0,15.0,2586.2683730545677,375.0
VID_56638,2025-03-06,AI Tools,US,50025.0,2118.1625866897302,389,1288,227,114,73.64343366715634,No Sponsor,1500.0,15.0,1573.6434336671564,225.0
VID_83554,2024-09-09,Personal Finance,UK,46975.0,1691.5260955244603,347,4225,154,168,747.6043166591694,No Sponsor,1500.0,20.0,2247.6043166591694,300.0
VID_47983,2024-12-19,Coding,India,35544.0,1235.4706365639513,254,4574,450,150,244.6833409238841,DataCamp,2500.0,0.0,2744.6833409238843,0.0
VID_78060,2024-11-28,AI Tools,Australia,69211.0,1133.9273362705685,391,4313,327,95,676.7322246749368,No Sponsor,1500.0,15.0,2176.732224674937,225.0
VID_47770,2024-08-10,Tech Review,Canada,30337.0,4594.365200910307,363,4119,116,95,351.16930227829044,No Sponsor,2500.0,0.0,2851.1693022782906,0.0
VID_95130,2025-09-05,Personal Finance,Canada,66780.0,4499.249342927777,465,2332,419,54,719.3507129737463,NordVPN,5000.0,20.0,5719.350712973746,1000.0
VID_64062,2025-01-15,Coding,US,52614.0,4002.368055704178,298,4842,306,83,643.3272475009902,TechNova,2500.0,0.0,3143.3272475009903,0.0
VID_11297,2024-02-08,AI Tools,US,47863.0,3158.241995749329,373,3144,110,17,495.7511292253216,NordVPN,0.0,20.0,495.7511292253216,0.0
VID_15439,2026-01-05,Coding,US,40687.0,1932.905594541298,320,978,115,61,522.1896271202106,No Sponsor,1500.0,0.0,2022.1896271202106,0.0
VID_41538,2024-01-06,Data Analytics,Canada,60430.0,4529.671583195304,368,4182,468,172,474.3487290591988,TechNova,0.0,0.0,474.3487290591988,0.0
VID_74707,2024-05-18,Personal Finance,UK,55508.0,4689.816105436424,467,2324,213,72,725.6594256373768,TechNova,5000.0,20.0,5725.659425637376,1000.0
VID_31490,2024-04-13,Tech Review,Australia,43432.0,2331.719762930643,144,2435,253,149,130.1263049666254,TechNova,2500.0,20.0,2630.1263049666254,500.0
VID_87179,2024-12-08,Coding,US,36178.0,4169.503300947274,398,4440,342,14,652.6015908544526,NordVPN,2500.0,20.0,3152.6015908544528,500.0
VID_37858,2024-09-01,Personal Finance,India,56175.0,3068.354131142583,132,3343,369,61,397.8723729716347,TechNova,2500.0,0.0,2897.872372971635,0.0
VID_70777,2024-01-16,Data Analytics,US,41045.0,2780.149874915722,325,1107,320,48,797.9722212581648,n8n,5000.0,0.0,5797.972221258165,0.0
VID_69732,2025-06-25,AI Tools,US,46310.0,4177.917015518435,285,4815,190,133,690.0654519886498,DataCamp,0.0,20.0,690.0654519886498,0.0
VID_80876,2025-07-05,Tech Review,US,70935.0,4573.43657125959,443,610,254,193,432.5016107632935,No Sponsor,1500.0,15.0,1932.5016107632935,225.0
VID_42648,2025-01-09,Data Analytics,Canada,63036.0,3716.3847131947714,239,4553,479,39,255.9680912053854,No Sponsor,0.0,20.0,255.9680912053854,0.0
VID_95803,2025-01-04,Coding,US,38506.0,1267.809275009475,353,4060,218,83,249.3945219188091,TechNova,0.0,0.0,249.3945219188091,0.0
VID_37213,2025-01-18,Data Analytics,Australia,49327.0,2688.809545961178,367,1041,132,106,463.99584852340496,No Sponsor,0.0,0.0,463.99584852340496,0.0
VID_99876,2025-12-10,Coding,UK,44087.0,1113.2937746583934,258,1198,130,91,442.0613964591055,No Sponsor,0.0,0.0,442.0613964591055,0.0
VID_98470,2025-12-18,AI Tools,US,60316.0,3517.145856769707,398,1604,449,183,416.4649441257519,OpenClaw,0.0,15.0,416.4649441257519,0.0
VID_30346,2025-04-26,Data Analytics,US,45893.0,1159.862449653442,417,1271,313,27,488.01875419890655,TechNova,2500.0,20.0,2988.0187541989067,500.0
VID_70563,2024-08-06,Personal Finance,US,54072.0,1970.8327381055,296,1066,177,183,798.3163360427192,TechNova,5000.0,20.0,5798.316336042719,1000.0
VID_91216,2024-06-13,Tech Review,Australia,63575.0,3432.482796244766,167,4569,372,65,600.4898918076157,No Sponsor,1500.0,15.0,2100.4898918076155,225.0
VID_76984,2025-08-29,Coding,US,46049.0,1923.213613463327,474,3619,365,30,608.6772974590544,OpenClaw,1500.0,0.0,2108.6772974590544,0.0
VID_30880,2024-01-10,Personal Finance,US,69115.0,4233.7586373534,480,4360,162,39,392.2634953025401,TechNova,0.0,20.0,392.2634953025401,0.0
VID_39942,2025-07-22,AI Tools,US,46206.0,4658.105006752849,165,1109,171,105,508.18356156176895,No Sponsor,0.0,15.0,508.18356156176895,0.0
VID_90811,2025-12-17,Coding,US,52402.0,3370.8020770667863,259,2532,60,73,524.6207019791913,No Sponsor,2500.0,20.0,3024.6207019791914,500.0
VID_79957,2024-04-18,Personal Finance,US,48325.0,2912.3075967552886,165,4171,379,43,262.8097393416049,DataCamp,5000.0,20.0,5262.809739341605,1000.0
VID_41974,2024-06-03,Personal Finance,Canada,50884.0,2562.369121353699,372,1712,376,185,197.55405776695835,No Sponsor,0.0,20.0,197.55405776695835,0.0
VID_20302,2024-09-10,Personal Finance,UK,57240.0,2838.203896459628,303,2178,241,131,471.9902057292065,No Sponsor,0.0,0.0,471.9902057292065,0.0
VID_19497,2025-01-01,Personal Finance,US,88954.0,3724.311963195637,247,1914,445,24,713.5562092911462,No Sponsor,1500.0,15.0,2213.556209291146,225.0
VID_20071,2024-07-01,Coding,UK,51661.0,2572.6663882623225,147,1704,252,29,475.3842964418871,No Sponsor,2500.0,20.0,2975.3842964418873,500.0
VID_13248,2025-09-03,Personal Finance,US,36635.0,4523.921904930245,210,1207,105,43,297.8361852416366,OpenClaw,1500.0,15.0,1797.8361852416365,225.0
VID_22480,2025-05-19,Coding,US,66278.0,2166.664799890872,382,2197,243,165,252.49264671266036,TechNova,5000.0,15.0,5252.492646712661,750.0
VID_44165,2025-10-08,AI Tools,US,59109.0,1593.409796891062,328,1118,440,75,297.4412234770899,No Sponsor,0.0,15.0,297.4412234770899,0.0
VID_43440,2025-11-08,Personal Finance,US,32217.0,2386.600432796142,129,4309,212,133,662.6134744969505,n8n,1500.0,0.0,2162.6134744969504,0.0
VID_45336,2025-01-08,Data Analytics,India,36233.0,2210.574235433556,248,1151,304,68,614.8270306277956,No Sponsor,1500.0,0.0,2114.8270306277955,0.0
VID_87467,2025-08-19,Tech Review,Canada,58104.0,4327.5620688733325,162,3642,62,31,711.9251977466486,No Sponsor,0.0,15.0,711.9251977466486,0.0
VID_98668,2024-09-01,Data Analytics,UK,73570.0,3804.110740643994,332,4256,389,187,348.63815374912724,No Sponsor,5000.0,0.0,5348.638153749127,0.0
VID_63376,2024-03-12,Coding,US,71092.0,3145.7744918501867,438,2083,354,192,301.5602875450537,TechNova,0.0,0.0,301.5602875450537,0.0
VID_54068,2025-08-27,Coding,US,73976.0,1125.3800240484911,362,2590,476,136,220.3336915656384,No Sponsor,0.0,15.0,220.3336915656384,0.0
VID_85179,2024-12-29,Tech Review,UK,68302.0,2369.9219496865244,151,3514,60,167,704.1960824753679,OpenClaw,1500.0,15.0,2204.196082475368,225.0
VID_25709,2024-12-20,Personal Finance,US,59987.0,2588.238811908982,273,3179,396,97,385.2264897660399,NordVPN,0.0,15.0,385.2264897660399,0.0
VID_45581,2025-05-17,AI Tools,US,47548.0,4827.554665547184,243,4301,244,94,783.8559335588317,No Sponsor,5000.0,15.0,5783.855933558832,750.0
VID_67918,2025-07-19,AI Tools,US,53880.0,3216.552548692305,169,2137,268,67,499.6916383312357,TechNova,2500.0,15.0,2999.6916383312355,375.0
VID_62333,2025-04-15,Coding,US,58341.0,1272.5919123794883,252,1789,434,123,645.7891911594535,No Sponsor,2500.0,0.0,3145.7891911594534,0.0
VID_62776,2024-07-16,Coding,US,45732.0,2882.5879383695687,419,4052,294,152,73.4538308714987,No Sponsor,0.0,0.0,73.4538308714987,0.0
VID_81270,2024-10-12,Personal Finance,UK,75307.0,3578.8919106339863,405,4486,63,11,146.82958003590085,No Sponsor,1500.0,20.0,1646.8295800359008,300.0
VID_66755,2025-11-13,Personal Finance,US,57600.0,1795.5794376776594,216,904,83,75,515.9302846135258,DataCamp,1500.0,0.0,2015.9302846135258,0.0
VID_17466,2025-05-23,AI Tools,India,45595.0,3225.8349883238907,340,2256,317,179,300.6281027582009,No Sponsor,5000.0,0.0,5300.628102758201,0.0
VID_88521,2024-02-09,Personal Finance,US,21723.0,3507.6052671108187,331,2061,206,142,113.61101668385948,No Sponsor,5000.0,0.0,5113.61101668386,0.0
VID_67227,2024-11-21,Data Analytics,US,72472.0,1963.3852564760184,183,1944,449,136,597.4003726748615,TechNova,5000.0,15.0,5597.4003726748615,750.0
VID_57263,2025-12-10,AI Tools,US,43391.0,2356.8566419550248,233,1149,396,26,137.9561793925279,OpenClaw,5000.0,0.0,5137.956179392528,0.0
VID_64848,2024-06-30,  tech review  ,US,59624.0,2654.855710280458,297,1950,487,100,574.6721636819033,No Sponsor,1500.0,15.0,2074.6721636819034,225.0
VID_73214,2025-04-26,AI Tools,US,32711.0,3072.345599442941,205,1586,466,145,425.85044238937706,DataCamp,1500.0,15.0,1925.8504423893771,225.0
VID_48106,2025-08-07,Coding,UK,38531.0,2162.775772533463,393,2944,289,190,684.0497923509895,No Sponsor,5000.0,20.0,5684.049792350989,1000.0
VID_15733,2025-06-12,Personal Finance,US,65769.0,3470.704563711753,449,4001,400,142,161.57324726536285,TechNova,1500.0,20.0,1661.5732472653629,300.0
VID_48737,2025-07-31,AI Tools,US,34780.0,4893.35640422715,129,2743,286,152,766.2297649141908,NordVPN,5000.0,15.0,5766.229764914191,750.0
VID_33142,2025-10-06,Coding,Australia,12447.0,4364.492809316358,357,1072,356,85,369.5170331522903,No Sponsor,2500.0,0.0,2869.5170331522904,0.0
VID_40320,2024-05-05,Data Analytics,US,41796.0,3907.842285360997,312,4918,189,52,732.1475258780619,DataCamp,1500.0,20.0,2232.147525878062,300.0
VID_25608,2024-12-30,Coding,India,57138.0,4865.707446557378,140,4931,330,183,680.5047487388105,No Sponsor,2500.0,15.0,3180.5047487388106,375.0
VID_78610,2025-10-18,AI Tools,US,61898.0,1283.3334785245645,196,3493,168,116,502.7843988931293,No Sponsor,0.0,20.0,502.7843988931293,0.0
VID_24425,2025-11-22,Tech Review,US,59173.0,3502.423587965552,165,4845,186,115,165.8229329867053,TechNova,5000.0,0.0,5165.822932986705,0.0
VID_24492,2025-04-05,Data Analytics,UK,53390.0,3109.5139460963373,479,4082,91,19,279.9323920958288,No Sponsor,1500.0,20.0,1779.9323920958288,300.0
VID_73806,2025-05-02,Personal Finance,India,78237.0,4678.281620251699,308,4879,428,114,770.7989123578775,No Sponsor,0.0,20.0,770.7989123578775,0.0
VID_96253,2024-07-19,Personal Finance,UK,43859.0,3178.3624886591933,462,3617,228,173,612.2061708883928,TechNova,1500.0,15.0,2112.206170888393,225.0
VID_42072,2025-03-28,Data Analytics,US,39385.0,3397.583197059196,362,2053,497,90,439.7353000156197,OpenClaw,0.0,20.0,439.7353000156197,0.0
VID_96983,2025-09-22,AI Tools,US,41361.0,4050.363621778379,312,565,407,193,618.8419222457501,No Sponsor,5000.0,15.0,5618.8419222457505,750.0
VID_49500,2025-02-21,AI Tools,US,65993.0,3542.82249171795,226,1849,455,168,541.6183700783884,No Sponsor,1500.0,0.0,2041.6183700783884,0.0
VID_95064,2025-04-11,  tech review  ,US,18979.0,1896.9934356004967,333,4685,72,92,563.7697953787869,No Sponsor,1500.0,20.0,2063.769795378787,300.0
VID_11365,2025-03-06,Coding,UK,37765.0,2599.232091374878,300,2606,54,37,683.1166421292886,OpenClaw,5000.0,0.0,5683.116642129288,0.0
VID_19361,2024-07-02,Personal Finance,Australia,66163.0,4205.131189624529,212,4307,297,190,296.7395688640638,OpenClaw,5000.0,0.0,5296.739568864064,0.0
VID_30886,2025-07-04,Coding,US,49569.0,3752.69480821882,356,4585,161,153,277.8228857111308,No Sponsor,0.0,15.0,277.8228857111308,0.0
VID_44138,2024-12-15,Tech Review,US,69007.0,2966.726340052225,455,4740,213,62,714.3100096034889,No Sponsor,5000.0,15.0,5714.310009603489,750.0
VID_55007,2024-04-04,Tech Review,US,62990.0,1646.1416650146532,135,2660,305,175,399.3152202675051,DataCamp,1500.0,0.0,1899.315220267505,0.0
VID_41141,2024-05-02,Personal Finance,US,58720.0,1046.2158724927142,284,2500,354,199,419.4867825555699,No Sponsor,0.0,0.0,419.4867825555699,0.0
VID_60142,2025-03-11,Data Analytics,Canada,41627.0,4287.677782467599,438,1235,96,25,680.8514094714722,No Sponsor,5000.0,15.0,5680.851409471472,750.0
VID_66130,2024-07-20,AI Tools,Australia,52316.0,2428.944956425037,362,3405,131,137,507.3292801242038,No Sponsor,0.0,20.0,507.3292801242038,0.0
VID_95565,2024-06-24,Data Analytics,US,31789.0,3683.157232790227,210,3736,316,155,468.47171881878313,No Sponsor,0.0,20.0,468.47171881878313,0.0
VID_29139,2025-07-27,Tech Review,US,49613.0,4433.867157344897,226,1235,392,163,153.6871080339045,No Sponsor,5000.0,15.0,5153.687108033904,750.0
VID_20930,2024-09-24,AI Tools,US,45178.0,3748.295793752873,237,1126,294,158,337.4118968250197,n8n,0.0,20.0,337.4118968250197,0.0
VID_23517,2024-04-20,AI Tools,US,62381.0,3506.246290529797,413,3948,427,114,295.35726224034704,No Sponsor,2500.0,20.0,2795.357262240347,500.0
VID_13978,2025-05-26,Tech Review,US,17487.0,2961.4586737855398,153,3401,350,74,282.94676118179734,OpenClaw,1500.0,15.0,1782.9467611817972,225.0
VID_38117,2024-06-20,AI Tools,US,38743.0,1172.8537858935656,219,1793,225,129,494.9966420840672,No Sponsor,0.0,20.0,494.9966420840672,0.0
VID_16150,2025-08-15,Data Analytics,Australia,33946.0,4775.518125358342,381,1522,479,39,555.3675779486625,DataCamp,2500.0,15.0,3055.3675779486625,375.0
VID_49734,2025-10-19,Coding,US,38755.0,4165.302507580875,184,3308,301,100,245.86367707372224,No Sponsor,2500.0,15.0,2745.863677073722,375.0
VID_20213,2024-11-19,AI Tools,India,43155.0,3274.388520806136,467,2275,480,29,701.1158759585942,No Sponsor,2500.0,20.0,3201.115875958594,500.0
VID_34973,2024-06-23,Personal Finance,Australia,71696.0,1963.3340783492356,373,2566,493,13,319.09774662934035,No Sponsor,5000.0,0.0,5319.097746629341,0.0
VID_18570,2024-11-01,Data Analytics,US,71417.0,3516.092844615375,215,506,288,28,768.304522316764,No Sponsor,5000.0,0.0,5768.304522316764,0.0
VID_79944,2025-10-01,Tech Review,US,79267.0,4200.247417176688,406,1084,154,150,163.74146210856662,No Sponsor,1500.0,0.0,1663.7414621085666,0.0
VID_35053,2026-01-10,Data Analytics,US,37630.0,4778.6609434316415,315,2151,105,49,566.7917612376338,No Sponsor,5000.0,20.0,5566.791761237634,1000.0
VID_46730,2024-09-04,Coding,US,49676.0,1280.6342746470016,133,3107,444,101,100.24422123734266,No Sponsor,5000.0,20.0,5100.244221237343,1000.0
VID_96745,2025-01-03,AI Tools,US,53610.0,4867.392724746502,328,2882,163,88,150.36160531145953,No Sponsor,0.0,20.0,150.36160531145953,0.0
VID_63231,2024-01-06,Coding,US,53899.0,4827.045737776759,347,2755,68,162,735.8859080945215,No Sponsor,2500.0,15.0,3235.8859080945213,375.0
VID_65988,2025-06-11,Personal Finance,US,31097.0,2394.8684477158804,259,1923,285,162,312.459362683802,NordVPN,1500.0,0.0,1812.459362683802,0.0
VID_88931,2024-04-18,Coding,US,70202.0,2933.8609701207665,123,705,151,19,91.04435733935064,TechNova,1500.0,20.0,1591.0443573393507,300.0
VID_56905,2024-03-21,Coding,US,55241.0,4806.483934797228,395,3281,399,46,326.7750194214532,DataCamp,2500.0,15.0,2826.775019421453,375.0
VID_87254,2026-01-15,AI Tools,US,10993.0,1114.773048139286,349,2419,351,170,208.86414613086285,No Sponsor,0.0,15.0,208.86414613086285,0.0
VID_52613,2025-10-23,Data Analytics,US,79201.0,3794.754772519717,407,4410,441,11,244.0510221601897,NordVPN,5000.0,15.0,5244.05102216019,750.0
VID_33616,2024-10-29,Personal Finance,US,30417.0,3468.229418748472,244,3333,116,173,97.51850831745725,No Sponsor,0.0,0.0,97.51850831745725,0.0
VID_63516,2025-12-08,Personal Finance,US,44529.0,1124.735119827117,203,3846,316,119,747.4638933740207,No Sponsor,1500.0,15.0,2247.4638933740207,225.0
VID_23298,2025-03-13,Personal Finance,US,56718.0,3139.124410946137,282,2747,419,82,96.99965086161812,No Sponsor,2500.0,15.0,2596.999650861618,375.0
VID_35609,2025-07-31,AI Tools,Australia,67849.0,4892.054441954004,157,577,62,191,418.5934085740188,DataCamp,0.0,15.0,418.5934085740188,0.0
VID_11913,2024-06-13,Personal Finance,US,45249.0,4050.583146486764,138,2518,472,22,548.1344278771815,OpenClaw,2500.0,20.0,3048.134427877181,500.0
VID_44401,2025-01-14,Data Analytics,Australia,75341.0,3490.560219348949,260,3329,474,67,242.1156321379708,TechNova,5000.0,15.0,5242.115632137971,750.0
VID_98420,2025-03-10,Tech Review,US,49148.0,4045.0015077667576,205,2907,89,64,251.95210799000492,No Sponsor,2500.0,20.0,2751.952107990005,500.0
VID_51448,2025-12-05,AI Tools,India,8493.0,2113.589375124756,224,3390,454,74,408.46673295654494,DataCamp,2500.0,0.0,2908.466732956545,0.0
VID_83111,2024-11-03,Personal Finance,US,42438.0,3523.983317354625,190,787,380,32,763.8579997358406,No Sponsor,5000.0,15.0,5763.857999735841,750.0
VID_17962,2024-05-30,Personal Finance,US,56784.0,2746.7507742335074,387,826,162,162,667.8788177068591,No Sponsor,2500.0,0.0,3167.878817706859,0.0
VID_62885,2024-07-28,Coding,Australia,60228.0,3022.678202140918,167,4008,459,116,556.5280340673364,No Sponsor,2500.0,15.0,3056.528034067336,375.0
VID_72282,2024-12-23,Coding,US,68881.0,1538.1838196543374,419,1229,261,178,659.1137295980581,No Sponsor,0.0,0.0,659.1137295980581,0.0
VID_10672,2024-02-19,Coding,US,25668.0,4520.1402349738455,362,2548,242,49,238.87338435503983,No Sponsor,2500.0,0.0,2738.87338435504,0.0
VID_81964,2024-12-01,Data Analytics,US,53383.0,3170.847359627236,384,1576,202,74,772.1950824205217,No Sponsor,0.0,15.0,772.1950824205217,0.0
VID_24321,2026-01-19,Data Analytics,Australia,67269.0,4284.111385607905,208,1387,360,200,436.803328244837,NordVPN,0.0,15.0,436.803328244837,0.0
VID_17177,2025-10-16,Coding,India,68144.0,2374.85023754194,174,2027,399,166,460.723939220888,No Sponsor,1500.0,20.0,1960.723939220888,300.0
VID_15949,2024-11-24,Tech Review,US,67243.0,4118.371107875683,233,4893,275,132,313.76008577820204,DataCamp,2500.0,15.0,2813.760085778202,375.0
VID_54915,2025-09-15,Tech Review,UK,68809.0,4541.423634604615,441,4209,189,174,744.0134295888491,No Sponsor,5000.0,15.0,5744.013429588849,750.0
VID_41310,2024-03-22,Personal Finance,UK,54713.0,2664.0276688637946,465,1493,198,200,67.02846396307883,No Sponsor,2500.0,20.0,2567.028463963079,500.0
VID_24921,2024-09-15,Tech Review,Australia,41612.0,4934.635695141833,423,830,210,107,217.56165825914616,No Sponsor,2500.0,0.0,2717.561658259146,0.0
VID_85802,2024-09-06,Data Analytics,US,57031.0,4910.935094013565,153,4071,289,86,54.14121555631625,NordVPN,2500.0,15.0,2554.141215556316,375.0
