Video_ID,Publish_Date,Video_Category,Audience_Geography,Views,Watch_Hours,Avg_View_Duration_sec,Likes,Comments,Shares,Adsense_Revenue_USD,Sponsor_Brand,Sponsor_Payout_USD,Agency_Fee_Percent
VID_13978,2025-05-26,Tech Review,US,17487.0,2961.4586737855393,153,3401,350,74,282.94676118179734,OpenClaw,1500.0,15.0
VID_38117,2024-06-20,AI Tools,US,38743.0,1172.8537858935656,219,1793,225,129,494.99664208406716,,,20.0
VID_16150,2025-08-15,Data Analytics,Australia,33946.0,4775.518125358342,381,1522,479,39,555.3675779486625,DataCamp,2500.0,15.0
VID_49734,2025-10-19,Coding,US,38755.0,4165.302507580875,184,3308,301,100,245.86367707372224,,2500.0,15.0
VID_20213,2024-11-19,AI Tools,India,43155.0,3274.388520806136,467,2275,480,29,701.1158759585942,,2500.0,20.0
VID_34973,2024-06-23,Personal Finance,Australia,71696.0,1963.3340783492354,373,2566,493,13,319.09774662934035,,5000.0,
VID_18570,2024-11-01,Data Analytics,US,71417.0,3516.092844615375,215,506,288,28,768.304522316764,,5000.0,
VID_79944,2025-10-01,Tech Review,US,79267.0,4200.247417176688,406,1084,154,150,163.74146210856662,,1500.0,
VID_35053,2026-01-10,Data Analytics,US,37630.0,4778.6609434316415,315,2151,105,49,566.7917612376338,,5000.0,20.0
VID_46730,2024-09-04,Coding,US,49676.0,1280.6342746470016,133,3107,444,101,100.24422123734266,,5000.0,20.0
VID_96745,2025-01-03,AI Tools,US,53610.0,4867.392724746502,328,2882,163,88,150.36160531145953,,,20.0
VID_63231,2024-01-06,Coding,US,53899.0,4827.045737776759,347,2755,68,162,735.8859080945215,,2500.0,15.0
VID_65988,2025-06-11,Personal Finance,US,31097.0,2394.8684477158804,259,1923,285,162,312.459362683802,NordVPN,1500.0,
VID_88931,2024-04-18,Coding,US,70202.0,2933.8609701207665,123,705,151,19,91.04435733935065,TechNova,1500.0,20.0
VID_56905,2024-03-21,Coding,US,55241.0,4806.483934797228,395,3281,399,46,326.7750194214532,DataCamp,2500.0,15.0
VID_87254,2026-01-15,AI Tools,US,10993.0,1114.773048139286,349,2419,351,170,208.86414613086285,,,15.0
VID_52613,2025-10-23,Data Analytics,US,79201.0,3794.754772519717,407,4410,441,11,244.0510221601897,NordVPN,5000.0,15.0
VID_33616,2024-10-29,Personal Finance,US,30417.0,3468.229418748472,244,3333,116,173,97.51850831745725,,,
VID_63516,2025-12-08,Personal Finance,US,44529.0,1124.735119827117,203,3846,316,119,747.4638933740207,,1500.0,15.0
VID_23298,2025-03-13,Personal Finance,US,56718.0,3139.1244109461372,282,2747,419,82,96.99965086161811,,2500.0,15.0
VID_35609,2025-07-31,AI Tools,Australia,67849.0,4892.054441954004,157,577,62,191,418.5934085740188,DataCamp,,15.0
VID_11913,2024-06-13,Personal Finance,US,45249.0,4050.583146486764,138,2518,472,22,548.1344278771815,OpenClaw,2500.0,20.0
VID_44401,2025-01-14,Data Analytics,Australia,75341.0,3490.5602193489494,260,3329,474,67,242.1156321379708,TechNova,5000.0,15.0
VID_98420,2025-03-10,Tech Review,US,49148.0,4045.0015077667576,205,2907,89,64,251.95210799000495,,2500.0,20.0
VID_51448,2025-12-05,AI Tools,India,8493.0,2113.589375124756,224,3390,454,74,408.46673295654494,DataCamp,2500.0,
VID_83111,2024-11-03,Personal Finance,US,42438.0,3523.983317354625,190,787,380,32,763.8579997358406,,5000.0,15.0
VID_17962,2024-05-30,Personal Finance,US,56784.0,2746.7507742335074,387,826,162,162,667.8788177068591,,2500.0,
VID_62885,2024-07-28,Coding,Australia,60228.0,3022.678202140918,167,4008,459,116,556.5280340673364,,2500.0,15.0
VID_72282,2024-12-23,Coding,US,68881.0,1538.1838196543374,419,1229,261,178,659.1137295980581,,,
VID_10672,2024-02-19,Coding,US,25668.0,4520.1402349738455,362,2548,242,49,238.87338435503986,,2500.0,
VID_81964,2024-12-01,Data Analytics,US,53383.0,3170.847359627236,384,1576,202,74,772.1950824205217,,,15.0
VID_24321,2026-01-19,Data Analytics,Australia,67269.0,4284.111385607905,208,1387,360,200,436.803328244837,NordVPN,,15.0
VID_17177,2025-10-16,Coding,India,68144.0,2374.8502375419394,174,2027,399,166,460.723939220888,,1500.0,20.0
VID_15949,2024-11-24,Tech Review,US,67243.0,4118.371107875683,233,4893,275,132,313.76008577820204,DataCamp,2500.0,15.0
VID_54915,2025-09-15,Tech Review,UK,68809.0,4541.423634604615,441,4209,189,174,744.0134295888491,,5000.0,15.0
VID_41310,2024-03-22,Personal Finance,UK,54713.0,2664.0276688637946,465,1493,198,200,67.02846396307883,,2500.0,20.0
VID_24921,2024-09-15,Tech Review,Australia,41612.0,4934.635695141833,423,830,210,107,217.56165825914618,,2500.0,
VID_85802,2024-09-06,Data Analytics,US,57031.0,4910.935094013565,153,4071,289,86,54.14121555631625,NordVPN,2500.0,15.0
VID_10480,2025-02-24,Personal Finance,US,35042.0,4730.524043598564,461,1510,266,84,450.6536276224477,n8n,,20.0
VID_13825,2025-04-27,Tech Review,UK,60820.0,4220.670321837379,417,2111,400,46,758.2584452243932,OpenClaw,5000.0,20.0
VID_40635,2024-01-12,Data Analytics,US,,3725.59375056493,305,2194,316,90,184.6668936907622,,1500.0,
VID_74017,2024-03-01,Personal Finance,US,73088.0,1369.1227030695238,420,2912,185,130,100.41938820780476,,,20.0
VID_67421,2025-08-10,Coding,India,31114.0,3513.347654688604,393,896,288,162,392.74607520735265,TechNova,5000.0,
VID_64469,2026-01-10,Data Analytics,UK,57471.0,1489.7513480061587,206,2910,478,155,599.3600632539674,DataCamp,1500.0,
VID_62122,2025-12-10,Personal Finance,US,44140.0,1532.2555967948283,296,1067,473,197,514.8823867815104,,2500.0,20.0
VID_90637,2025-03-15,Coding,US,44750.0,3503.881769706477,342,4883,202,142,311.5883487134687,,1500.0,15.0
VID_93447,2024-05-13,AI Tools,UK,39979.0,4644.173646054934,242,4912,178,147,755.6353237590673,,,20.0
VID_56251,2026-01-05,Coding,US,59374.0,3996.0128667835415,384,2175,375,137,440.6368097706065,,5000.0,
VID_33653,2024-10-07,AI Tools,US,44393.0,4629.244100238839,120,3155,188,177,752.8847947695882,,2500.0,
VID_49385,2024-10-05,Personal Finance,US,47448.0,2563.0500136462038,367,2642,381,39,341.1257313415857,,5000.0,15.0
VID_82163,2024-01-25,Data Analytics,Australia,46158.0,1069.632470585161,440,1789,140,149,274.13301614915997,,2500.0,
VID_68946,2024-02-28,AI Tools,US,40610.0,3515.5174885393026,144,3845,143,64,435.2466217100153,,2500.0,15.0
VID_90770,2025-07-04,Data Analytics,India,52359.0,2586.891748275736,352,1691,387,58,633.807296230924,TechNova,2500.0,
VID_90985,2024-04-19,Coding,US,61163.0,1777.6187878314772,281,928,66,192,653.4680821762807,TechNova,1500.0,
VID_62152,2025-03-28,Personal Finance,US,45990.0,2895.2802427771076,188,2389,392,167,467.75859072674353,,2500.0,15.0
VID_73778,2025-07-25,Coding,UK,30087.0,1580.7313158347397,438,3658,398,26,202.04870460240963,NordVPN,1500.0,
VID_33119,2024-04-17,Data Analytics,Australia,58126.0,4245.747868125791,167,3073,241,142,178.3852888286535,,2500.0,
VID_67794,2025-05-26,AI Tools,US,59773.0,1158.7297904351037,312,2434,418,177,501.4283979161082,,2500.0,
VID_64688,2025-01-30,Tech Review,Canada,39176.0,1675.7210717366418,200,1259,407,33,513.8505314118208,,1500.0,15.0
VID_98139,2024-10-03,AI Tools,UK,67860.0,4306.373811864618,346,1212,438,129,152.34331249324708,,1500.0,20.0
VID_48346,2024-04-08,Coding,UK,63651.0,3497.961355849206,261,3602,162,179,161.14878028939998,TechNova,2500.0,15.0
VID_67066,2024-12-17,Tech Review,India,52224.0,1280.5384653321323,394,2522,435,46,517.342543173073,,1500.0,15.0
VID_87450,2024-03-18,AI Tools,US,59280.0,1807.8780840557326,239,3117,241,109,679.2286857777921,NordVPN,5000.0,20.0
VID_18847,2025-06-08,Data Analytics,India,42872.0,1408.894203090818,167,1193,293,55,481.6465638057623,,5000.0,20.0
VID_42660,2026-01-07,Coding,US,40963.0,3774.447753772503,359,3161,485,153,121.47840201769733,OpenClaw,1500.0,
VID_19848,2024-09-22,AI Tools,US,53605.0,4267.665761062428,185,1268,452,98,765.8190089409649,OpenClaw,,
VID_35102,2024-03-22,Personal Finance,US,50831.0,3703.7582634716746,227,3765,442,16,387.38078869242446,OpenClaw,5000.0,15.0
VID_94825,2026-01-01,Tech Review,Australia,39461.0,4076.989876448685,178,2451,145,109,561.74549071936,,5000.0,15.0
VID_19089,2024-03-07,Tech Review,US,35350.0,2662.515100945433,224,1686,326,191,484.48247079753537,TechNova,5000.0,20.0
VID_54342,2024-07-24,Data Analytics,US,61561.0,4619.896062525804,165,4438,409,149,745.9669076615539,,1500.0,15.0
VID_43076,2025-01-04,Data Analytics,Canada,64818.0,1643.7661177089312,273,4111,191,185,292.81478060573636,NordVPN,5000.0,
VID_57416,2025-04-25,Data Analytics,US,,4793.752140161743,469,2054,204,99,764.1457893394424,,2500.0,15.0
VID_83709,2025-08-08,Personal Finance,US,74378.0,4542.607941030479,443,2978,78,76,426.2770317295381,,1500.0,20.0
VID_67568,2024-02-29,Personal Finance,UK,69176.0,1054.2057569233282,187,4301,482,32,729.9531678906895,NordVPN,5000.0,15.0
VID_66633,2025-10-01,Personal Finance,UK,47846.0,4431.884108722428,419,3061,314,200,421.33344499912175,,2500.0,15.0
VID_77466,2024-03-25,Coding,India,35789.0,3524.6693010420404,204,745,437,22,300.11686797826997,,,
VID_79552,2024-11-23,AI Tools,Australia,43158.0,1424.5735799242102,192,839,490,158,229.57544273236132,,5000.0,15.0
VID_10668,2025-05-13,Tech Review,US,55371.0,4621.014155315748,251,2191,139,57,290.79965077109017,NordVPN,,15.0
VID_92734,2024-11-27,AI Tools,US,,1491.1429228054094,184,4073,165,106,506.1748366610611,,2500.0,15.0
VID_86080,2024-07-22,Data Analytics,Canada,52331.0,4118.729171898061,447,2809,260,26,51.29911239709618,DataCamp,,20.0
VID_61530,2024-04-19,Data Analytics,US,53911.0,4549.6788683463255,379,4270,290,41,153.65766696089057,NordVPN,5000.0,20.0
VID_16020,2025-02-23,Coding,US,58416.0,4711.831829518673,433,2940,74,181,604.0725844475306,,5000.0,20.0
VID_47605,2024-04-05,Coding,India,46250.0,1443.2799488979585,154,1445,445,18,454.7671708599895,,2500.0,15.0
VID_61708,2025-12-22,Personal Finance,US,92481.0,2085.447313759937,363,1677,156,64,444.58612197427453,,1500.0,20.0
VID_37891,2025-05-18,Tech Review,US,63679.0,3455.848532843686,393,4542,66,157,776.557904463806,,,15.0
VID_61303,2025-10-10,Data Analytics,US,19091.0,2691.6345995457846,217,924,233,116,74.11926300927469,,2500.0,20.0
VID_93990,2025-03-19,Tech Review,US,,3793.568452413932,237,3708,485,90,514.1318188963446,,2500.0,15.0
VID_70579,2024-01-18,Personal Finance,Canada,55241.0,3482.641617267959,239,4751,65,105,718.535466646263,TechNova,5000.0,20.0
VID_66970,2024-02-16,Tech Review,US,23091.0,4224.261648683048,398,2433,216,191,367.64427288097886,,,15.0
VID_75891,2025-12-01,Tech Review,Canada,34246.0,2183.2634498141188,461,2224,247,14,617.9734136070991,,,20.0
VID_45000,2024-09-29,Tech Review,US,58990.0,2304.0128449358685,329,2399,399,126,411.67632468531997,NordVPN,2500.0,
VID_40179,2024-02-06,Data Analytics,US,33780.0,4343.482717541092,351,4532,145,84,174.83935476613692,,2500.0,20.0
VID_85887,2024-01-15,Data Analytics,US,58505.0,4452.724618968436,449,2468,398,116,764.7270054290307,,,
VID_40142,2025-08-23,Personal Finance,UK,79474.0,4071.919902618071,186,850,406,164,778.751139142048,DataCamp,,15.0
VID_88428,2024-08-31,Coding,Australia,44962.0,3072.6912088875865,441,2958,82,145,231.6910255725238,DataCamp,5000.0,
VID_45804,2024-04-01,Tech Review,US,41578.0,2772.0216857874766,354,1877,427,154,427.64880681500756,,2500.0,20.0
VID_97995,2025-01-25,Coding,US,50608.0,1407.1962871898368,443,4914,109,10,349.5335027607976,,5000.0,15.0
VID_76572,2026-01-17,Coding,US,49102.0,2764.988968446826,405,1881,384,172,235.09397095343886,,1500.0,20.0
VID_91894,2025-12-29,AI Tools,UK,13081.0,3420.270433868449,225,4234,89,111,284.59475841554325,,,20.0
VID_48003,2025-01-30,Coding,Australia,49318.0,1460.6999356939343,163,4319,374,168,725.5301717818285,,,20.0
VID_45067,2025-02-28,Coding,Australia,56310.0,2425.1575785976247,453,4078,433,40,178.90493514181475,,2500.0,20.0
VID_25074,2025-08-19,Tech Review,US,56251.0,2246.9245159647335,250,1509,333,31,574.1516927053855,,2500.0,15.0
VID_84528,2024-09-04,Personal Finance,India,44873.0,4588.030557666088,365,1883,84,153,457.8770795685741,,,15.0
VID_35720,2024-08-26,Tech Review,Canada,50839.0,3164.9582454995953,174,1163,307,99,337.16816163238195,,5000.0,15.0
VID_65262,2024-10-01,Coding,US,46376.0,3576.834480776594,206,4543,218,167,629.763208285789,,,15.0
VID_16565,2025-01-30,Coding,Australia,50958.0,3756.3166103164385,391,2090,75,110,739.8681402659606,,5000.0,20.0
VID_19768,2025-07-05,Coding,US,67886.0,1268.6865720995283,404,4451,65,116,163.1603573252445,DataCamp,1500.0,
VID_12852,2025-10-27,Personal Finance,US,60056.0,4185.32086172929,449,2851,412,46,120.66344985765832,,5000.0,
VID_95330,2025-04-13,Personal Finance,US,57651.0,1659.6922916131116,225,4737,366,53,231.4756268199232,,,
VID_29176,2024-03-02,Coding,Australia,46786.0,3715.9534703126706,317,2620,420,178,131.397699242376,NordVPN,,20.0
VID_95793,2025-02-16,Data Analytics,US,68665.0,1539.0184677612965,193,4918,189,48,327.9108739752154,,5000.0,20.0
VID_61889,2024-10-08,Data Analytics,US,49664.0,4777.8695849771175,330,3651,151,116,354.91243405880175,TechNova,5000.0,
VID_14773,2024-05-09,Tech Review,Canada,71842.0,2251.994705792673,471,3243,235,86,138.83088753796818,,2500.0,20.0
VID_60460,2024-01-09,Tech Review,US,55873.0,2351.948427461225,201,675,276,54,633.2129164055749,TechNova,5000.0,20.0
VID_72227,2025-08-12,AI Tools,Australia,60502.0,4119.91009015822,144,4627,88,115,641.2851941690037,n8n,,15.0
VID_89917,2024-12-24,AI Tools,US,53369.0,4808.834415536033,326,2738,221,189,526.0800276959438,NordVPN,,15.0
VID_19201,2024-11-30,AI Tools,US,63757.0,3815.9976670477126,454,3281,307,29,74.02542414074188,,1500.0,
VID_70491,2025-06-03,Data Analytics,Australia,33668.0,4060.1911653558227,252,4113,495,88,627.7647826530628,,5000.0,15.0
VID_95890,2024-02-21,Personal Finance,Australia,40336.0,4715.260218184583,170,3932,83,185,688.8405079779463,,1500.0,15.0
VID_15970,2025-03-11,Personal Finance,Canada,70923.0,3209.34459852807,249,3936,62,180,512.7405206424032,DataCamp,1500.0,20.0
VID_87506,2025-07-26,Data Analytics,UK,61628.0,4772.494863414568,380,2436,172,153,727.6809822209101,,,
VID_33959,2024-02-07,Data Analytics,India,47363.0,2963.5502988442267,417,2770,75,122,569.9654650995964,NordVPN,2500.0,
VID_84490,2025-04-14,Tech Review,US,45436.0,2447.9275921800436,443,3142,413,114,150.82322644827798,,2500.0,
VID_81082,2024-03-14,Tech Review,Canada,69140.0,4609.187927156713,375,1378,209,25,420.36639471116916,DataCamp,1500.0,
VID_47530,2024-12-14,Coding,US,59152.0,3440.391814556941,133,2260,278,64,102.22883146370239,,,
VID_62579,2025-04-20,Coding,US,,3456.057933269622,359,1138,66,50,507.7183559437846,,2500.0,
VID_56045,2024-12-21,Tech Review,US,24443.0,4989.6229554959955,164,829,484,53,156.2285039910617,,2500.0,
VID_86093,2024-03-22,AI Tools,Australia,69721.0,2722.7795336064537,239,1561,333,185,746.9092827507806,,2500.0,
VID_23276,2024-07-21,Coding,US,,2615.1104644626053,261,3655,236,175,432.4895039794314,,2500.0,
VID_70163,2025-11-18,AI Tools,UK,47122.0,2418.7067506424237,219,4237,263,96,592.7574641599847,,,
VID_97400,2025-03-09,Personal Finance,UK,65103.0,4542.40009093512,315,2801,363,90,205.12636029866812,OpenClaw,1500.0,
VID_29192,2025-09-27,AI Tools,India,29795.0,2463.901555988942,408,1915,184,79,511.6539741415113,DataCamp,1500.0,20.0
VID_51545,2024-01-01,Coding,US,63312.0,4603.442641198402,377,3360,382,168,644.6374498376965,,5000.0,
VID_52303,2025-05-28,Data Analytics,US,69032.0,4271.393930846962,269,3242,388,14,626.9704735520045,,5000.0,
VID_64916,2024-08-18,Tech Review,Canada,53766.0,4994.629151130764,305,2135,467,157,729.5648534364074,OpenClaw,2500.0,15.0
VID_17664,2025-10-12,Tech Review,UK,69883.0,1186.2156219952267,225,2099,151,37,508.93509524685794,,2500.0,
VID_46991,2024-04-23,Tech Review,US,40865.0,4173.693666128247,446,1714,110,115,111.58234639109617,,,15.0
VID_61273,2025-03-13,AI Tools,US,,4208.050834299815,295,3153,255,71,263.58466377660227,,2500.0,
VID_17318,2024-04-04,Coding,US,47540.0,1275.0366251716277,237,2900,401,132,594.1940460412237,NordVPN,5000.0,
VID_57352,2025-09-22,Personal Finance,UK,21078.0,1233.0028560798025,181,2634,400,133,481.83895334851144,TechNova,,15.0
VID_20093,2024-11-06,Personal Finance,US,64084.0,2680.072222255489,295,537,214,158,562.7982173095346,TechNova,2500.0,15.0
VID_47576,2024-02-13,Tech Review,India,62254.0,1718.6059184817877,293,3201,237,113,327.3509527585091,,,
VID_12362,2025-10-26,Coding,Canada,51646.0,1498.5432871903076,189,3789,317,22,88.646977342311,n8n,5000.0,15.0
VID_76458,2025-02-16,Tech Review,India,70986.0,2583.6068042282823,242,4355,403,26,453.0236784030283,TechNova,1500.0,15.0
VID_52031,2025-06-21,Data Analytics,UK,55055.0,2564.643483589285,451,3160,481,185,515.393418014968,,2500.0,15.0
VID_11010,2025-08-02,AI Tools,US,66137.0,2664.3648625035926,132,617,216,92,745.3264100527258,TechNova,2500.0,15.0
VID_58650,2024-02-24,Data Analytics,US,52896.0,4039.623765276489,248,2323,343,198,127.394161095903,,,
VID_82256,2024-12-23,Tech Review,US,78569.0,1880.9971103382645,461,651,101,150,213.41975136531835,,,
VID_13948,2024-04-23,Tech Review,US,51675.0,3694.940769426711,169,4172,85,61,559.9414297172191,,5000.0,15.0
VID_49796,2024-02-29,  tech review  ,US,58543.0,2204.3618274707005,446,2270,104,188,114.9673731633243,n8n,1500.0,
VID_14490,2025-04-19,Data Analytics,US,44214.0,4108.59972915073,461,2917,411,71,404.97970381222444,,2500.0,
VID_65385,2025-10-12,Coding,US,57645.0,4188.622489377222,407,2925,145,155,157.58128290388936,TechNova,5000.0,20.0
VID_63005,2025-02-03,Data Analytics,US,64479.0,1753.3481578597189,359,4126,365,178,291.9761573256704,n8n,,15.0
VID_19981,2024-08-30,Personal Finance,US,48245.0,4964.006128691171,123,3566,294,81,583.9607889942375,,1500.0,
VID_91982,2025-10-03,AI Tools,India,39010.0,4535.2528460628055,341,2742,300,24,425.0937189202889,DataCamp,,15.0
VID_59711,2025-04-15,Data Analytics,India,53736.0,2735.516368995195,186,2497,314,96,796.9255428897585,,2500.0,15.0
VID_78006,2024-08-09,Data Analytics,US,55781.0,1426.6984368787216,270,3157,500,157,122.4757802185924,,,20.0
VID_13759,2024-01-05,AI Tools,US,54911.0,3798.5573651640734,228,2391,108,79,273.67946747987276,,1500.0,20.0
VID_60170,2025-10-02,Data Analytics,US,39431.0,3985.056320665075,427,3461,71,193,615.0986740525773,,5000.0,15.0
VID_23475,2025-11-18,Personal Finance,India,36829.0,1793.759959026249,268,2442,494,58,657.6815166896882,OpenClaw,,20.0
VID_57626,2025-04-19,Data Analytics,US,32913.0,1623.3616764498988,266,2374,75,135,499.91798583734777,,1500.0,15.0
VID_94387,2025-09-25,Data Analytics,US,76753.0,3018.830336388216,186,1334,453,21,453.5548305822186,,,
VID_13832,2025-03-08,Tech Review,India,,1818.8725856321369,336,4407,184,166,107.40792534147101,,,
VID_67416,2025-07-11,Coding,Australia,44865.0,1287.150004848757,249,4783,376,109,426.99222132599755,DataCamp,1500.0,
VID_77560,2025-09-11,Coding,UK,62605.0,4500.781741978864,354,3379,324,198,243.81373063184782,,5000.0,
VID_70968,2024-01-07,Personal Finance,US,51563.0,2338.3028383952815,298,3122,51,199,596.7364035143447,,,
VID_45539,2025-07-09,Coding,US,53292.0,4162.027560024342,422,4925,251,83,299.4721695404753,TechNova,,15.0
VID_99650,2025-05-19,AI Tools,Australia,44639.0,3101.4885452531785,351,4658,201,53,487.4916695868944,,,20.0
VID_20121,2025-11-11,Tech Review,India,39554.0,2706.544535586555,250,4258,214,185,730.5262018644956,,,20.0
VID_39575,2025-09-30,  tech review  ,India,64427.0,2542.539581354121,344,4441,72,142,509.02286071764473,OpenClaw,,15.0
VID_48127,2024-04-15,Data Analytics,Canada,71975.0,4669.414759317133,162,3835,272,184,621.7438356402369,,1500.0,
VID_28964,2025-11-11,Personal Finance,India,35612.0,4068.3580139136284,256,4294,356,12,317.94821546006915,,1500.0,15.0
VID_63542,2025-12-02,Tech Review,India,64194.0,2761.1250975848757,162,4648,388,74,770.5327170475647,,2500.0,20.0
VID_45846,2025-06-14,  tech review  ,US,18709.0,3964.588198368448,430,3557,171,192,170.51928817828536,TechNova,1500.0,
VID_18259,2024-02-02,Data Analytics,US,40330.0,3316.70590051336,427,3456,233,169,116.82996770380686,,,
VID_18229,2024-11-07,Personal Finance,US,54055.0,3086.2370527206226,437,2839,194,176,69.11714603937162,,2500.0,
VID_49263,2024-04-09,Coding,India,56143.0,3444.65659693661,222,3858,455,178,247.15285099190865,,,20.0
VID_88206,2024-12-19,AI Tools,US,51301.0,2597.8826924687637,439,4411,274,139,242.6850166535323,,5000.0,20.0
VID_57018,2026-01-09,Coding,UK,65110.0,4872.1101168846435,318,4179,213,45,612.3500392049342,TechNova,2500.0,15.0
VID_77974,2024-01-08,AI Tools,US,47671.0,4656.831389609879,295,2435,402,112,792.2005695433521,,1500.0,20.0
VID_39124,2025-04-13,AI Tools,Canada,48714.0,2426.698898900362,394,4851,420,152,705.581773719044,n8n,,
VID_18165,2025-06-21,Tech Review,India,48896.0,3920.6526636305607,152,4732,268,41,72.75122392896876,n8n,2500.0,15.0
VID_39223,2024-07-14,Data Analytics,Canada,39777.0,1058.1008488362488,321,1961,287,83,163.58730047245933,,,20.0
VID_93625,2024-06-13,Data Analytics,UK,48032.0,1155.00702188784,171,3887,469,112,581.0260084466046,OpenClaw,5000.0,
VID_35056,2024-01-27,Coding,Canada,38550.0,3839.663572836853,122,3612,291,57,360.89734729944416,NordVPN,,20.0
VID_11532,2024-10-31,AI Tools,Canada,70727.0,4566.669872678771,463,4941,202,92,666.1073755506749,,,20.0
VID_65152,2025-11-27,AI Tools,US,31298.0,3339.0384537112445,472,2238,92,92,380.0957711321165,DataCamp,5000.0,15.0
VID_14551,2024-09-20,Data Analytics,US,52966.0,4069.845215029567,159,4735,262,188,209.98706795171688,TechNova,,15.0
VID_54219,2024-02-18,AI Tools,US,43306.0,1285.4444058756842,236,1392,257,45,282.41374103863933,n8n,,
VID_24186,2024-05-18,Tech Review,US,49395.0,3480.9940845790943,456,1205,370,55,667.7350459109686,,,
VID_27082,2024-07-03,Coding,UK,46335.0,3531.20144201775,467,2542,386,80,501.00901508407753,NordVPN,2500.0,15.0
VID_20750,2024-02-01,Tech Review,UK,44017.0,4338.646062658245,401,865,486,36,700.6760292409788,,2500.0,20.0
VID_66460,2025-06-19,Personal Finance,US,58955.0,3705.3096313821748,229,3133,382,133,150.1117009525571,DataCamp,2500.0,15.0
VID_82054,2025-07-27,AI Tools,US,43169.0,2652.8355590277974,265,3733,240,161,285.88883160109754,,1500.0,
VID_64099,2024-02-14,Personal Finance,India,37532.0,1579.2395392834696,361,1240,86,75,445.1547258974808,n8n,5000.0,20.0
VID_72068,2025-05-22,AI Tools,US,52171.0,3143.8450782468567,477,4845,180,39,390.72679595361967,n8n,1500.0,20.0
VID_21025,2024-11-16,Personal Finance,US,70053.0,3289.2387933080117,373,1079,74,23,670.4286645574579,NordVPN,5000.0,20.0
VID_71195,2025-07-17,Personal Finance,US,60546.0,1172.5903127863803,135,4477,451,144,657.9160966590078,DataCamp,5000.0,
VID_71678,2025-11-25,Coding,US,55630.0,3427.4844218661774,227,1256,103,87,159.9095788988211,,,
VID_29903,2025-05-05,Tech Review,US,31752.0,3229.4518094110267,200,2774,175,102,772.8829670352827,OpenClaw,1500.0,20.0
VID_92345,2024-02-24,AI Tools,US,63855.0,3211.9306801694725,229,1053,167,13,760.5452572041428,,5000.0,
VID_49432,2024-09-30,Tech Review,US,81083.0,3098.0102937984834,229,1570,98,160,750.459415314788,,,20.0
VID_64871,2025-03-11,Personal Finance,Canada,42470.0,2907.0484842330006,398,3720,377,129,204.7192023465626,NordVPN,2500.0,20.0
VID_69742,2024-12-16,AI Tools,Canada,58335.0,4745.298789101791,211,2830,125,83,155.44646385011498,DataCamp,1500.0,20.0
VID_10877,2025-08-07,Personal Finance,US,42245.0,1531.282980438672,220,1539,122,155,733.4845089696389,,5000.0,
VID_42415,2025-10-24,Data Analytics,UK,34659.0,4323.624976912802,428,3301,207,62,68.33542014358314,,2500.0,20.0
VID_79185,2025-01-25,Tech Review,US,48923.0,2164.8777336941985,149,3200,445,176,481.6507010160005,,1500.0,
VID_10638,2025-06-13,Coding,US,42808.0,4171.165902373389,412,4553,68,55,103.282582005486,TechNova,1500.0,15.0
VID_10070,2025-04-20,Data Analytics,US,54526.0,4487.170576603574,309,1158,162,19,783.4527639754353,NordVPN,1500.0,15.0
VID_12261,2025-01-04,Tech Review,US,52118.0,2766.947789263757,157,4803,470,164,102.2470002196627,NordVPN,5000.0,15.0
VID_64572,2024-10-29,Personal Finance,India,37049.0,1501.2965391311905,293,2886,111,197,277.591133557939,,,15.0
VID_13791,2025-05-23,Personal Finance,US,53476.0,3122.077266184446,444,2781,421,138,618.538686793918,,5000.0,15.0
VID_36415,2025-12-22,Personal Finance,Australia,26226.0,2540.1943340784374,228,710,452,183,616.8391712202229,NordVPN,5000.0,15.0
VID_21640,2025-10-16,Coding,Canada,40668.0,1570.9356155627456,328,1046,347,79,239.66995444063977,,1500.0,20.0
VID_53489,2024-09-07,Tech Review,US,56444.0,3460.719440464058,186,1232,85,158,284.4030606091603,,5000.0,20.0
VID_29596,2025-02-20,Coding,India,59983.0,3162.800953941991,146,3196,203,192,541.381795251304,NordVPN,5000.0,20.0
VID_41430,2025-08-03,Tech Review,Australia,58753.0,2841.010044505675,421,3442,392,111,247.33495676548785,,,
VID_79572,2025-04-07,Tech Review,US,29708.0,4469.059292592465,272,4956,407,186,167.72608715086943,,1500.0,
VID_27969,2025-11-08,Data Analytics,US,44906.0,2308.449932452002,430,2606,247,69,227.93570551278464,DataCamp,1500.0,20.0
VID_30943,2025-11-17,Coding,US,54008.0,2552.635177165654,314,2898,96,172,177.11936223095762,n8n,1500.0,
VID_32753,2024-06-02,Tech Review,US,49822.0,4010.050819418768,334,4235,69,43,468.57862960868323,,2500.0,15.0
VID_25283,2024-05-12,Data Analytics,US,53826.0,4477.366428889873,310,799,256,71,594.331564072581,,5000.0,15.0
VID_80464,2025-12-11,Coding,US,70767.0,1614.5551596686269,334,1156,364,70,194.5378409554392,n8n,2500.0,20.0
VID_65681,2025-06-29,Data Analytics,Australia,53841.0,3412.391706312549,176,1303,481,91,145.18618390299423,TechNova,2500.0,
VID_84134,2025-11-25,Tech Review,US,47280.0,4269.621305822321,421,2414,367,27,763.4849395973209,,1500.0,
VID_36314,2025-07-26,Personal Finance,Canada,82800.0,1221.1506136012629,260,3178,356,12,533.1894075519006,OpenClaw,5000.0,15.0
